0.8921365617,0.8876164297,0.8493425456,0.8896073739,0.880269572,0.8873698605,0.1722771607,-0.000866554665,-0.001152951512,-0.00106469914,-0.0007541079974,-0.0007024964587,-0.001156293705,-0.000830828887
0.8528383404,0.8440366235,0.7834661948,0.8384751833,0.8436433515,0.8458869625,0.1628441176,-0.0004512433715,-0.0006450453531,-0.0005378130099,-0.0005280713066,-0.0003552487153,-0.0004192882907,-0.001613471726
0.7829120656,0.771135547,0.7026457832,0.7604347672,0.7808216363,0.7755905951,0.1506360285,-0.00210530846,-0.002073349601,-0.002120078954,-0.00210313183,-0.002100567032,-0.001921024621,-0.001691846389
0.7999545145,0.7864726992,0.7135452898,0.784521734,0.7917749902,0.7917230717,0.1502787936,-0.0006439882127,-0.001113734817,-0.001549418413,-0.0008598549444,-0.0004247111896,-0.0006768888749,-0.0009293202276
0.6473230293,0.6306004195,0.5431695971,0.633922265,0.6444642605,0.6389523319,0.1202160656,-0.0003874100011,-0.0003488508626,-0.0003606432197,-0.0006018333001,-0.0002202370664,-0.0004172389528,-0.001434070766
0.7533508833,0.7446978219,0.6898500769,0.7392090646,0.750829513,0.7481784036,0.1650449814,-0.001081745233,-0.00126386499,-0.001205240689,-0.001034222861,-0.001140936886,-0.0009281337347,-0.0002523761504
0.8121518492,0.8046376801,0.7540020874,0.794286755,0.8116020713,0.8072748581,0.1703006001,0.001890522346,0.001612113762,0.001517705425,0.001990435453,0.001884147981,0.002069834857,0.001885899934
0.8733547511,0.8668816055,0.8193677269,0.862571448,0.8657358198,0.8683136429,0.1813386821,-0.0004591827714,-0.0005803761858,-0.0005124074907,-0.000609560415,-0.0003459413142,-0.0005538224911,-0.001487208126
0.7588625081,0.7492902282,0.6907374989,0.7459019458,0.7575829381,0.7536888351,0.1707472162,0.001349881578,0.001510172011,0.001344931082,0.001283919609,0.00141534696,0.001352912309,0.0005347618116
0.6624470751,0.6525192392,0.5938329892,0.6510164049,0.659526289,0.6569454671,0.1582458807,-0.0005053952811,-0.0005509818302,-0.0004057528372,-0.0005426864778,-0.000535125668,-0.0005248922314,0.0005638207402
0.7020599106,0.6897302501,0.6190839838,0.6877663709,0.7002714572,0.6947632565,0.1272994419,0.000647886964,0.0005602679743,0.0006769307159,0.0008682939561,0.0004538670799,0.0006473691573,0.001235059448
0.8844306674,0.8782931235,0.8325889355,0.8811493463,0.8716836926,0.8800808619,0.1817173543,-0.001836045845,-0.00197507766,-0.001538556952,-0.00198185926,-0.001599499824,-0.00166532609,-0.0008879092523
0.8325158032,0.823763078,0.7653675757,0.8279160266,0.8240313943,0.827527294,0.1651262329,-0.002780695722,-0.002996029123,-0.003132327497,-0.002665946615,-0.002578628871,-0.002754249408,-0.001078956034
0.8495384241,0.84048539,0.7795765075,0.8380114784,0.8441851134,0.8437559222,0.1573056556,0.000671996986,0.0009275495044,0.001204457092,0.0007791948806,0.000664996136,0.0006248809954,0.002336459285
0.7000308111,0.6909851758,0.6356266027,0.6857838231,0.699580368,0.6938931739,0.1515814946,0.0004678261832,0.0006561923637,0.0008854730526,0.0003255862165,0.0004831068951,0.0003054493655,0.0005334212366
0.7865821838,0.7735185942,0.693769465,0.7822320326,0.7763254724,0.7793233873,0.1011912995,-0.002747844925,-0.002151113809,-0.001838555395,-0.00262253908,-0.002806313872,-0.002639141176,-0.001390004251
0.7694814626,0.7507321434,0.6533827697,0.7467784526,0.7636222056,0.7584777018,0.1347450011,-0.002358347211,-0.002320737265,-0.002229161569,-0.00238788647,-0.002196972425,-0.00225774718,-0.001064432322
0.7064632576,0.6913905366,0.6090564217,0.6865504029,0.7037124229,0.6980661106,0.1382997922,-0.001120500368,-0.001115873944,-0.0007321493029,-0.0008982420362,-0.001186395183,-0.001170805944,-0.0004407241536
0.7461457112,0.7353402145,0.669213335,0.7337669654,0.7434682588,0.7404119841,0.1394467292,0.004060857488,0.00381940226,0.003693021422,0.004278585996,0.003902534406,0.004065519799,0.002997312013
0.8114485798,0.8024768955,0.7432541052,0.7988644099,0.8067164993,0.8060194447,0.1639594606,0.0003941868053,5.094266648e-05,-0.0002413890375,0.0003931363545,0.0003216366168,0.0003994704458,-4.807636677e-06
0.7320332965,0.7189563029,0.6435134625,0.7176244103,0.7293801429,0.7249572434,0.1272524446,-0.0004329255602,-0.0003776612506,-0.0004962926525,-0.0005483873989,-0.0003983749193,-0.0004333107541,-0.001178351951
0.5406955552,0.5164916017,0.4096257417,0.5114884898,0.5471549068,0.5291753815,0.07264349839,-0.001052440103,-0.0009901692851,-0.0007415651823,-0.0009503124439,-0.001048735952,-0.001065162192,0.0001206438004
0.6347215555,0.6218257591,0.5534487644,0.6191886604,0.6287554157,0.6267997684,0.144736387,0.000729941022,0.00120278412,0.001501119551,0.0008506967683,0.0007790583973,0.0007213978351,0.001214514965
0.7565785681,0.7469619045,0.686005865,0.741172198,0.7561686102,0.7510974402,0.1604376864,0.002355441836,0.002268997146,0.002369104347,0.002198583714,0.002486216707,0.002312834844,0.00145755024
0.7743463563,0.7647987327,0.7045031937,0.7563025557,0.7759846788,0.7689000144,0.1670847141,0.001708045501,0.001543963283,0.001283527164,0.001712375631,0.001884300326,0.001625495422,0.0005221183844
0.7626060555,0.749841744,0.6747100536,0.7435739535,0.7575970895,0.7547397578,0.1439703581,-0.0007592627444,-0.0007225508378,-0.0005912419313,-0.0005838310132,-0.000881465363,-0.0007937448675,-0.001846102596
0.7926253045,0.7835126534,0.7244932483,0.7853888952,0.7852474057,0.7869040503,0.1543880632,0.001596320814,0.001068081517,0.001276039038,0.001750283045,0.001613591035,0.001665604189,0.003432710122
0.64508153,0.6323725947,0.5606953955,0.6261133598,0.6479505848,0.6388663834,0.1358759811,0.0005204164647,0.0006694206799,0.000668064062,0.0006167193257,0.0003910860288,0.0003625189194,0.0006750233337
0.8220355444,0.811503323,0.7419165662,0.8070898098,0.8191022293,0.8154126536,0.1439428983,0.00247039284,0.001937370959,0.00198719553,0.002373737387,0.002541674473,0.00247050371,0.0004615529227
0.7924705237,0.7829406867,0.7226601747,0.7755944631,0.7907941327,0.7867464589,0.1624525654,-0.001569420098,-0.001947355686,-0.002114164754,-0.001541376593,-0.001644109327,-0.001332275323,-0.00135947742
0.7812822717,0.7695806146,0.6985019967,0.768529991,0.7745824278,0.7745763624,0.1464589684,-0.001090511401,-0.0007000012007,-0.0003378474069,-0.0009097346534,-0.001141513202,-0.001075760979,0.000492823569
0.708526219,0.6979893907,0.6351175917,0.6888672856,0.709827537,0.7021986844,0.154122214,-0.002459582873,-0.002308923686,-0.00215950177,-0.002224131713,-0.002576242656,-0.002451594808,-0.0002754243541
0.839171649,0.8286205691,0.7624133879,0.8245638111,0.8285372566,0.8311341219,0.1638132998,-0.001184409393,-0.001515786887,-0.001054346206,-0.001349682185,-0.0009930666863,-0.001203835952,0.0004536865666
0.9095517848,0.9047322643,0.8655921447,0.9014701798,0.8977094089,0.9053969061,0.1878409244,-0.002056959785,-0.00199226053,-0.001902793057,-0.001977535903,-0.001905811326,-0.001946982519,-0.0004310246175
0.7306272847,0.7206030894,0.6593043251,0.7126333298,0.7326405226,0.7248177791,0.151672511,0.001923961451,0.001812099524,0.001991575705,0.001896229742,0.001796445258,0.001867411484,0.0036688218
0.7806631185,0.7689992438,0.7003344528,0.762091125,0.7790316464,0.7739472866,0.1504267611,0.002814911136,0.002580481727,0.002613097917,0.002996976215,0.002454421635,0.00280275789,0.001942751657
0.8564808123,0.8491283212,0.7974510378,0.8498121355,0.8457380552,0.8515881199,0.1778537551,-0.0009258403015,-0.0007254256983,-0.0003191087038,-0.0006446467258,-0.0008859965795,-0.0008389738598,-0.0007640129952
0.7190340599,0.7063201585,0.6315955809,0.6996010962,0.720307492,0.711762182,0.1262331552,-0.000136469714,-0.0002605986014,-0.0004609344076,-1.844030324e-05,-0.0001171677885,-0.0002415889708,-0.001023647805
0.7298800282,0.7179732491,0.6475051825,0.7106603405,0.7297166978,0.7229612493,0.1392276097,8.102057836e-05,-7.689419052e-05,-0.0004835673147,-4.978302145e-05,0.0001686659082,2.089219735e-05,-0.00117714077
0.7228923716,0.7125085327,0.6493267399,0.705676632,0.7231055576,0.7171085702,0.1506369544,0.001364431953,0.001302548872,0.001013779937,0.001388342988,0.001324911734,0.001403106357,0.00072026422
0.8068997825,0.7982662593,0.7409,0.7952020107,0.80223479,0.8015907712,0.1609708319,0.001692715891,0.00180387083,0.001695351671,0.001661635279,0.001690865135,0.001697884853,0.0007617113166
0.8127157946,0.8018007654,0.7328943593,0.8036001616,0.802160331,0.8064585279,0.1331374041,0.0002520441836,0.000277543967,0.0001980181304,0.0002789135443,0.0002668839743,0.0001851504614,3.639698479e-05
0.7226758921,0.702286244,0.6001123555,0.7084484755,0.7145878322,0.7119744928,0.1271472019,-0.0009179834797,-0.0009723563793,-0.0009592094205,-0.001170882934,-0.0009645040819,-0.0009982821329,0.0001450884501
0.9076561093,0.9011407247,0.8521888825,0.9006658172,0.8918177251,0.9020050098,0.1765479851,-0.0006230736177,-0.0003438641866,-0.0003204328962,-0.0005390451592,-0.0005662594638,-0.0002871368883,-0.0008165724447
0.8613403614,0.853787,0.8010234407,0.8462334165,0.8529744439,0.8552152221,0.169587866,0.001689627335,0.001577925883,0.001676425357,0.001609425815,0.001575279073,0.001587887796,1.992600457e-05
0.7200089833,0.7089912102,0.6432603206,0.703180697,0.7209553266,0.7140463059,0.1577920067,6.153505102e-05,5.919899346e-05,-0.0001327902198,0.0002622776227,3.335381516e-05,0.0001974525722,-0.0007579636003
0.8110835852,0.800820267,0.7349821585,0.7965311121,0.805700863,0.804766862,0.1515714701,-7.793621548e-05,-0.0003378061628,-0.0003858522316,-0.0002222576525,1.200618827e-05,-9.386836701e-05,0.0002021989984
0.7180806129,0.7056686668,0.6325834949,0.7003366302,0.7177347896,0.7112973223,0.1347688049,-0.002091451436,-0.001581134336,-0.001461131927,-0.002010866736,-0.002028816016,-0.001853745469,-0.000917325344
0.9216125031,0.9172115818,0.8799161095,0.9190871464,0.9074311391,0.9176490243,0.1870702941,-0.001337221127,-0.002490484206,-0.002227649404,-0.001525183521,-0.001157359139,-0.001220629942,-0.0001578327622
0.8847853167,0.8782402186,0.8295657186,0.8795511381,0.8739340163,0.8804298705,0.1804148363,0.0009953406984,0.0007080103606,0.0008308016919,0.0008222939775,0.0009564725025,0.0007428530902,0.002280949431
0.8229096305,0.8132814443,0.7514103006,0.815545015,0.8125486635,0.8174301856,0.1461596129,-0.002143731878,-0.001837384783,-0.001365113908,-0.001990362717,-0.002213553358,-0.002068047209,-0.0003660540292
0.844984338,0.8371666672,0.7830301046,0.8344194287,0.8375939204,0.8400474574,0.1629550746,0.0006307420833,0.0007531373009,0.0008896590831,0.0005940482109,0.0007862091811,0.0006159140211,-0.002155759201
0.8190574808,0.8101802837,0.7514813393,0.8100046687,0.8115566135,0.8139191745,0.1356727824,0.0008826921065,0.000399818298,0.0003467704471,0.0008616426835,0.0008148928203,0.000924263945,0.0002364650054
0.7706260591,0.7595793292,0.6930920611,0.7519376799,0.7679325458,0.7637677395,0.154531703,0.002826214601,0.003327038701,0.003700984303,0.002898154781,0.002711510297,0.002897020987,0.003636421358
0.7548013596,0.741553747,0.6660095806,0.7367799807,0.7511256311,0.7466751221,0.1423065828,-0.0009751866054,-0.001512786493,-0.001441289597,-0.001147005197,-0.0008292368203,-0.000995904538,-0.0002739950199
0.8924983262,0.8857996052,0.8361383014,0.8892569656,0.8778497861,0.8875868365,0.1686137658,0.0003974038365,0.0005621809485,0.0007438583463,0.000396880455,0.0004002763359,0.000430460748,0.001970981775
0.6787434391,0.6635564137,0.5785804823,0.6723019189,0.6719536001,0.6716147766,0.1009846537,-0.001873542767,-0.001706810157,-0.00178888451,-0.001800704747,-0.001862236904,-0.001963468905,-0.0008107148931
0.8074598792,0.7942766481,0.7217551017,0.7925237452,0.7992844637,0.798926031,0.1465709722,0.0005332190774,0.000542030598,0.0004417013056,0.0005766447081,0.0006007186933,0.0004127874848,-0.001620270553
0.8687662255,0.8618096045,0.8128542857,0.8612918995,0.8589059563,0.8635722105,0.1716324194,-0.0001496570075,0.0001193819721,0.0008579254628,0.0001352435181,-0.0004184902176,-0.0002868238602,0.002993675341
0.8071830183,0.7959316079,0.7254965774,0.7931575346,0.8011554699,0.8004755542,0.1440577934,0.001587452089,0.001416192179,0.001216802176,0.001372082199,0.001690771881,0.00161583344,-0.0006648598756
0.8076139662,0.7998984111,0.7487845177,0.7956477463,0.8023936214,0.8028287157,0.1758351522,0.0002349362997,-0.000272979602,-0.0001089071694,0.0001243673482,0.0002648243494,0.0003148584562,0.001062081493
